"forecast_date","ensemble_member","variable","value"
2020-09-25,17,"air_temperature",26.9695894877116
2020-09-25,17,"shortwave_radiation",185.374999364217
2020-09-25,17,"wind_speed",1.970577125748
2020-09-26,17,"air_temperature",27.7780726114909
2020-09-26,17,"shortwave_radiation",176.499998728434
2020-09-26,17,"wind_speed",1.07358394314845
2020-09-27,17,"air_temperature",27.5367853800456
2020-09-27,17,"shortwave_radiation",216.624999364217
2020-09-27,17,"wind_speed",1.68653893719117
2020-09-28,17,"air_temperature",27.7254704793294
2020-09-28,17,"shortwave_radiation",194.125001907349
2020-09-28,17,"wind_speed",1.7401387343804
2020-09-29,17,"air_temperature",27.633125559489
2020-09-29,17,"shortwave_radiation",230.874996185303
2020-09-29,17,"wind_speed",2.01498281459014
2020-09-30,17,"air_temperature",25.0869384765625
2020-09-30,17,"shortwave_radiation",234.750001271566
2020-09-30,17,"wind_speed",2.82922932505608
2020-10-01,17,"air_temperature",20.8060546875
2020-10-01,17,"shortwave_radiation",267.874997456868
2020-10-01,17,"wind_speed",1.94029302398364
2020-10-02,17,"air_temperature",21.155955251058
2020-10-02,17,"shortwave_radiation",215.125002543132
2020-10-02,17,"wind_speed",1.70942067975799
2020-09-25,18,"air_temperature",26.7154556274414
2020-09-25,18,"shortwave_radiation",256.625
2020-09-25,18,"wind_speed",2.2398821413517
2020-09-26,18,"air_temperature",27.7502507527669
2020-09-26,18,"shortwave_radiation",181.875000635783
2020-09-26,18,"wind_speed",1.09687774876753
2020-09-27,18,"air_temperature",27.3368278503418
2020-09-27,18,"shortwave_radiation",178.625000635783
2020-09-27,18,"wind_speed",1.32988265156746
2020-09-28,18,"air_temperature",25.0468180338542
2020-09-28,18,"shortwave_radiation",57.8749996026357
2020-09-28,18,"wind_speed",1.95295679817597
2020-09-29,18,"air_temperature",22.9859596252442
2020-09-29,18,"shortwave_radiation",134.124998688698
2020-09-29,18,"wind_speed",3.18012066806356
2020-09-30,18,"air_temperature",19.2915817260742
2020-09-30,18,"shortwave_radiation",276.875
2020-09-30,18,"wind_speed",1.21629390368859
2020-10-01,18,"air_temperature",20.4870760599772
2020-10-01,18,"shortwave_radiation",272.124999364217
2020-10-01,18,"wind_speed",1.23897178222736
2020-10-02,18,"air_temperature",20.7398900349935
2020-10-02,18,"shortwave_radiation",135.500000635783
2020-10-02,18,"wind_speed",2.08191842337449
2020-09-25,19,"air_temperature",27.1938262939453
2020-09-25,19,"shortwave_radiation",232.249998092651
2020-09-25,19,"wind_speed",2.38631030420462
2020-09-26,19,"air_temperature",27.6144449869792
2020-09-26,19,"shortwave_radiation",251.749998092651
2020-09-26,19,"wind_speed",1.71013578027487
2020-09-27,19,"air_temperature",27.29140625
2020-09-27,19,"shortwave_radiation",187.125
2020-09-27,19,"wind_speed",1.05939919439455
2020-09-28,19,"air_temperature",25.7281954447429
2020-09-28,19,"shortwave_radiation",129.625
2020-09-28,19,"wind_speed",2.31050350765387
2020-09-29,19,"air_temperature",25.308376566569
2020-09-29,19,"shortwave_radiation",205.000001271566
2020-09-29,19,"wind_speed",3.14372283716997
2020-09-30,19,"air_temperature",23.0374593098959
2020-09-30,19,"shortwave_radiation",277.125
2020-09-30,19,"wind_speed",2.17674417793751
2020-10-01,19,"air_temperature",21.9296089172364
2020-10-01,19,"shortwave_radiation",267.75
2020-10-01,19,"wind_speed",1.94036615888278
2020-10-02,19,"air_temperature",21.5326896667481
2020-10-02,19,"shortwave_radiation",256.750002543132
2020-10-02,19,"wind_speed",2.33366451660792
2020-09-25,20,"air_temperature",27.4152402242025
2020-09-25,20,"shortwave_radiation",193.125000635783
2020-09-25,20,"wind_speed",1.52512507885695
2020-09-26,20,"air_temperature",27.7852378845215
2020-09-26,20,"shortwave_radiation",223.250000635783
2020-09-26,20,"wind_speed",1.69161762048801
2020-09-27,20,"air_temperature",27.9882522583008
2020-09-27,20,"shortwave_radiation",190.124999364217
2020-09-27,20,"wind_speed",1.27048126608133
2020-09-28,20,"air_temperature",28.1089988708496
2020-09-28,20,"shortwave_radiation",211.250003178914
2020-09-28,20,"wind_speed",2.01644733796517
2020-09-29,20,"air_temperature",24.3714614868164
2020-09-29,20,"shortwave_radiation",105.249999205271
2020-09-29,20,"wind_speed",2.06641928851604
2020-09-30,20,"air_temperature",21.6603726704916
2020-09-30,20,"shortwave_radiation",276.749997456868
2020-09-30,20,"wind_speed",2.10993610322475
2020-10-01,20,"air_temperature",22.779630279541
2020-10-01,20,"shortwave_radiation",267.499998728434
2020-10-01,20,"wind_speed",1.67257237434387
